Relative Time	Peak at 1703 cm-1	Peak at 1746 cm-1
02:22:26	0.0903136	0.236554
02:22:41	0.07336	0.14923
02:22:56	0.050133	0.0471579
02:23:11	0.0505664	0.0435539
02:23:26	0.0485517	0.0394745
02:23:41	0.0439423	0.0426927
02:23:56	0.0433754	0.037391
02:24:11	0.0444673	0.0180267
02:24:26	0.0445276	0.0238147
02:24:41	0.0500945	0.0225795
02:24:56	0.050202	0.0539558
02:25:11	0.0440319	0.024225
02:25:26	0.042643	0.0267433
02:25:41	0.0467647	0.015822
02:25:56	0.0500145	0.0284475
02:26:11	0.0391212	0.0204185
02:26:26	0.0673564	0.260513
02:26:41	0.11168	0.814078
02:26:56	0.111826	0.877087
02:27:11	0.0464162	0.367113
02:27:26	0.0548425	0.346611
02:27:41	0.0611763	0.347024
02:27:56	0.0530594	0.331453
02:28:11	0.0518905	0.326527
02:28:26	0.0494761	0.319756
02:28:41	0.0505513	0.331212
02:28:56	0.0514239	0.331136
02:29:11	0.0914891	0.309017
02:29:26	0.0965442	0.210004
02:29:41	0.0633467	0.0904713
02:29:56	0.0473496	0.040791
02:30:11	0.046189	0.0416832
02:30:26	0.0465644	0.0488285
02:30:41	0.0478236	0.0594901
02:30:55	0.0442225	0.03163
02:31:11	0.0453362	0.0251979
02:31:26	0.0433728	0.021221
02:31:41	0.0473492	0.0337944
02:31:56	0.0432338	0.0196979
02:32:11	0.0453104	0.0267431
02:32:25	0.0435714	0.0418514
02:32:41	0.0427644	0.00494247
02:32:56	0.0417116	0.0342842
02:33:11	0.0427209	0.0192318
02:33:26	0.034613	0.0458432
02:33:41	0.0906527	0.726358
02:33:56	0.0966993	0.805306
02:34:11	0.0640174	0.47622
02:34:26	0.0506671	0.325409
02:34:41	0.0460001	0.317013
02:34:56	0.0447783	0.30839
02:35:11	0.0437265	0.288476
02:35:26	0.0410791	0.326058
02:35:41	0.0452308	0.307162
02:35:56	0.0378588	0.286722
02:36:11	0.0916533	0.332113
02:36:26	0.0910244	0.218343
02:36:41	0.081492	0.158159
02:36:56	0.0462199	0.0384009
02:37:11	0.0437533	0.0610234
02:37:26	0.0475521	0.0249007
02:37:41	0.0488171	0.0369295
02:37:56	0.0497821	0.0304305
02:38:11	0.0414296	0.0170073
02:38:26	0.0480682	0.0155167
02:38:41	0.0444234	0.0391471
02:38:56	0.040224	0.0404169
02:39:11	0.0462261	0.0335398
