Relative Time	Peak at 1592 cm-1	Peak at 1719 cm-1
01:42:11	0.0203845	0.135857
01:42:26	0.0197406	0.143106
01:42:41	0.218738	1.32186
01:42:56	0.1151	0.703852
01:43:11	0.103051	0.598712
01:43:26	0.0999979	0.556514
01:43:41	0.0973148	0.55312
01:43:56	0.0969914	0.531489
01:44:11	0.0919729	0.51602
01:44:26	0.088719	0.513589
01:44:41	0.0918766	0.499096
01:44:56	0.0887133	0.490961
01:45:11	0.0887877	0.465991
01:45:26	0.0845922	0.46224
01:45:41	0.0872382	0.458458
01:45:56	0.0496115	0.197499
01:46:11	0.0214603	0.0981648
01:46:26	0.0205198	0.0906096
01:46:41	0.0160358	0.105868
01:46:56	0.0199662	0.101997
01:47:11	0.0166575	0.103983
01:47:26	0.0176209	0.105498
01:47:41	0.0191286	0.097021
01:47:56	0.0170917	0.104825
01:48:11	0.0179588	0.0933846
01:48:26	0.0166332	0.0818255
01:48:41	0.0177347	0.0994349
01:48:56	0.0175955	0.0903746
01:49:11	0.0197818	0.113581
01:49:26	0.0211079	0.101756
01:49:41	0.019189	0.0939172
01:49:56	0.0196211	0.0915081
01:50:11	0.019117	0.108174
01:50:26	0.0204909	0.101001
01:50:41	0.0210705	0.103708
01:50:57	0.021569	0.105351
01:51:11	0.0197122	0.116005
01:51:26	0.0178889	0.108383
01:51:41	0.0211764	0.120608
01:51:56	0.02087	0.107424
01:52:11	0.0198331	0.114324
01:52:26	0.0204742	0.127586
01:52:41	0.021131	0.130268
01:52:56	0.0186727	0.119309
01:53:11	0.022323	0.120677
01:53:25	0.0213019	0.11759
01:53:41	0.102726	0.632965
01:53:56	0.226432	1.37745
01:54:11	0.157611	0.935277
01:54:26	0.09857	0.588913
01:54:41	0.0969422	0.56104
01:54:56	0.095161	0.536322
01:55:11	0.0924835	0.530429
01:55:26	0.0893794	0.50921
01:55:41	0.0875538	0.486102
01:55:56	0.0896863	0.480899
01:56:11	0.0888102	0.470733
01:56:26	0.0851785	0.477953
01:56:41	0.0827753	0.471518
01:56:56	0.0831653	0.442436
01:57:11	0.0462287	0.209582
01:57:26	0.0165955	0.104618
01:57:41	0.0165196	0.103255
01:57:56	0.0176131	0.105303
01:58:11	0.0164607	0.092314
01:58:26	0.0172463	0.101199
01:58:41	0.0169049	0.0989676
01:58:56	0.0150882	0.0899833
01:59:11	0.0149333	0.0951781
01:59:26	0.0180848	0.0941418
01:59:41	0.0172404	0.102718
01:59:56	0.0148445	0.0922826
02:00:11	0.0134173	0.0981226
02:00:26	0.0151436	0.0965307
02:00:41	0.0152171	0.103261
02:00:56	0.0189454	0.105377
02:01:11	0.0202626	0.109909
02:01:26	0.0174236	0.106617
02:01:41	0.0178504	0.0966639
02:01:56	0.0199802	0.109258
02:02:11	0.0197745	0.0998464
02:02:26	0.0190509	0.106207
02:02:41	0.0195631	0.114365
02:02:56	0.0160048	0.106284
02:03:11	0.0204064	0.107375
02:03:26	0.0179578	0.104959
02:03:41	0.0178091	0.113614
02:03:56	0.0186847	0.114011
02:04:11	0.0175484	0.124828
02:04:26	0.0194204	0.102831
02:04:41	0.022633	0.120272
02:04:56	0.0194055	0.0928985
02:05:11	0.0352329	0.21756
02:05:26	0.214861	1.30615
02:05:41	0.165271	0.984594
02:05:56	0.0999704	0.590137
02:06:11	0.0995169	0.555131
02:06:26	0.0941463	0.538378
02:06:41	0.0960173	0.53228
02:06:56	0.0898918	0.526954
02:07:11	0.0921814	0.498829
02:07:26	0.0861714	0.495415
02:07:41	0.0867052	0.468759
02:07:56	0.085233	0.476962
02:08:11	0.086916	0.448863
02:08:26	0.0930957	0.496605
02:08:41	0.02963	0.1273
02:08:56	0.0210067	0.108962
02:09:11	0.0166795	0.100689
02:09:26	0.0200432	0.0909267
02:09:41	0.0161455	0.10227
02:09:56	0.016392	0.101838
02:10:11	0.0170849	0.0944604
02:10:26	0.017773	0.0984506
02:10:41	0.0148967	0.0844248
02:10:56	0.0200951	0.0918547
02:11:11	0.0171168	0.107041
02:11:26	0.0225977	0.0916171
02:11:41	0.0186769	0.100946
02:11:56	0.0179798	0.0988622
02:12:11	0.0159507	0.10142
02:12:26	0.0184858	0.0966275
02:12:41	0.0193034	0.0976791
02:12:56	0.0154139	0.104535
02:13:11	0.0201959	0.101327
02:13:26	0.0185781	0.118057
02:13:40	0.0187411	0.107824
02:13:56	0.0187959	0.102251
02:14:11	0.0204027	0.0987924
02:14:26	0.0201336	0.108593
02:14:41	0.018068	0.112507
02:14:56	0.0198106	0.114022
02:15:11	0.0184908	0.099713
02:15:26	0.0221302	0.121622
02:15:41	0.0198681	0.115034
02:15:56	0.0206295	0.119665
02:16:11	0.0172138	0.127869
02:16:26	0.0193118	0.110713
02:16:41	0.131352	0.811201
02:16:56	0.233035	1.40492
02:17:11	0.101107	0.605552
02:17:26	0.100299	0.600528
02:17:41	0.0998408	0.572408
02:17:56	0.0954229	0.5466
02:18:11	0.0940111	0.527264
02:18:26	0.0922653	0.51692
02:18:41	0.0897254	0.493414
02:18:56	0.0880657	0.488704
02:19:11	0.0866359	0.480307
02:19:26	0.0850808	0.459826
02:19:41	0.0874442	0.459987
02:19:56	0.0852389	0.450792
02:20:11	0.0394813	0.176267
02:20:26	0.019063	0.107448
02:20:41	0.0165742	0.0912547
02:20:56	0.0209244	0.108212
02:21:11	0.0182913	0.0994033
02:21:26	0.0166479	0.0979124
02:21:41	0.0208305	0.0920045
02:21:56	0.0178759	0.0980199
02:22:11	0.0179715	0.0958773
02:22:26	0.015422	0.0826682
02:22:41	0.0178795	0.103427
02:22:56	0.0175448	0.104862
02:23:10	0.0180113	0.0957271
02:23:26	0.0182483	0.0944489
02:23:41	0.0150045	0.10642
02:23:56	0.0192166	0.111837
02:24:11	0.0188413	0.125693
02:24:26	0.020306	0.109254
02:24:42	0.0210857	0.102768
02:24:56	0.0161412	0.109137
02:25:11	0.0218053	0.110639
02:25:26	0.0198613	0.0921698
02:25:41	0.02046	0.107067
02:25:56	0.0201633	0.116674
02:26:11	0.0206889	0.108027
02:26:26	0.0225866	0.121922
02:26:41	0.0187817	0.115621
02:26:56	0.0228579	0.114823
02:27:11	0.0222871	0.118824
02:27:26	0.0210419	0.118268
02:27:41	0.0173394	0.123689
02:27:56	0.091812	0.549368
02:28:10	0.23021	1.38858
02:28:26	0.107229	0.624824
02:28:41	0.102287	0.606714
02:28:56	0.101327	0.568679
02:29:11	0.0975622	0.552331
02:29:26	0.097013	0.532295
02:29:41	0.0951181	0.515382
02:29:56	0.0894312	0.497729
02:30:11	0.0890836	0.494162
02:30:26	0.0882903	0.491849
02:30:41	0.0886901	0.471867
02:30:56	0.0842921	0.456359
02:31:11	0.038265	0.180602
02:31:26	0.0199965	0.102344
02:31:41	0.0183195	0.0874078
02:31:56	0.0165996	0.106257
02:32:11	0.0185768	0.111934
02:32:26	0.022457	0.103426
02:32:41	0.0162996	0.0963837
02:32:56	0.0180954	0.10629
02:33:11	0.0164128	0.10635
02:33:26	0.0190392	0.114338
02:33:41	0.0185256	0.0991041
02:33:56	0.0187146	0.102115
02:34:11	0.0210688	0.107602
02:34:26	0.0184911	0.0979168
02:34:41	0.0186255	0.119282
02:34:56	0.0191238	0.112995
02:35:11	0.0192278	0.103446
02:35:26	0.019686	0.10561
02:35:41	0.0219713	0.104264
02:35:56	0.0219891	0.0995527
02:36:11	0.0157429	0.114461
02:36:26	0.0195311	0.100669
02:36:41	0.0216309	0.100765
02:36:56	0.01979	0.11364
02:37:11	0.0187183	0.112613
02:37:27	0.0203305	0.108946
02:37:41	0.0213754	0.111796
02:37:56	0.0224483	0.119004
02:38:11	0.01977	0.123128
02:38:26	0.0217057	0.124241
02:38:41	0.0217421	0.121404
02:38:56	0.0219805	0.117351
02:39:11	0.179639	1.07115
02:39:26	0.23719	1.40776
02:39:41	0.104475	0.631963
02:39:56	0.101431	0.573382
02:40:11	0.0983349	0.553604
02:40:26	0.0958099	0.54028
02:40:41	0.0966449	0.529659
02:40:56	0.0915062	0.518562
02:41:11	0.0908989	0.491501
02:41:26	0.0913916	0.48001
02:41:41	0.0864571	0.486876
02:41:56	0.0864999	0.460275
02:42:11	0.0829507	0.473034
02:42:26	0.0839216	0.419931
02:42:41	0.0223991	0.0895021
02:42:56	0.0200639	0.0995954
02:43:10	0.0147837	0.0968854
02:43:26	0.0233649	0.10338
02:43:41	0.0227402	0.10595
02:43:56	0.0183884	0.0954349
02:44:11	0.0207111	0.0993551
02:44:26	0.0184509	0.0985874
02:44:41	0.0156018	0.0928757
02:44:56	0.0172266	0.10461
02:45:11	0.0212426	0.0987988
02:45:26	0.0188426	0.0992632
02:45:41	0.0187725	0.107151
02:45:56	0.0190457	0.110103
02:46:11	0.02383	0.0970308
02:46:26	0.0198324	0.113684
02:46:41	0.0187053	0.121553
02:46:56	0.019324	0.105575
02:47:11	0.0210675	0.110622
02:47:26	0.0201843	0.109726
02:47:41	0.0201625	0.108441
02:47:56	0.0203288	0.107115
02:48:11	0.0187544	0.109038
02:48:26	0.0209164	0.12545
02:48:41	0.0208318	0.121265
02:48:57	0.0207619	0.110544
02:49:12	0.021449	0.117286
02:49:26	0.0235875	0.12165
02:49:41	0.0201556	0.115694
02:49:56	0.0191683	0.120794
02:50:11	0.0191277	0.11369
02:50:26	0.0239542	0.116276
02:50:41	0.155819	0.950535
02:50:56	0.211763	1.24941
02:51:11	0.102119	0.605402
02:51:26	0.0988228	0.575417
02:51:41	0.100484	0.542773
02:51:56	0.0980884	0.541271
02:52:11	0.0933755	0.517781
02:52:26	0.0917258	0.508334
02:52:41	0.0886856	0.489274
02:52:56	0.0895933	0.480667
02:53:11	0.0875471	0.472749
02:53:26	0.0883726	0.478455
02:53:41	0.0857532	0.459289
02:53:56	0.0588873	0.25094
02:54:11	0.0224665	0.0889552
02:54:26	0.0193234	0.113385
02:54:41	0.0204547	0.112412
02:54:56	0.0197059	0.0983487
02:55:11	0.0196256	0.0957344
02:55:26	0.0205067	0.108255
02:55:40	0.0214136	0.0988885
02:55:56	0.0182527	0.0978829
02:56:11	0.0201661	0.0989687
02:56:26	0.0176685	0.108111
02:56:41	0.0225573	0.109095
02:56:56	0.0203072	0.0907315
02:57:11	0.0225609	0.1113
02:57:26	0.0163561	0.119055
02:57:42	0.0180253	0.110588
02:57:56	0.020444	0.0987117
02:58:11	0.0190779	0.101739
02:58:26	0.0241743	0.107191
02:58:41	0.0228806	0.114084
02:58:56	0.0188074	0.0992153
02:59:11	0.0202461	0.109349
02:59:26	0.0220111	0.104832
02:59:41	0.0233128	0.123132
02:59:56	0.0227824	0.10252
03:00:11	0.0222499	0.112426
03:00:26	0.0199431	0.124924
03:00:41	0.020875	0.110386
03:00:56	0.0228171	0.11476
03:01:11	0.0195265	0.12325
03:01:26	0.0245982	0.126444
03:01:41	0.0212081	0.124225
03:01:56	0.205118	1.24618
03:02:11	0.210327	1.25888
03:02:26	0.10225	0.606366
03:02:41	0.0999353	0.567734
03:02:56	0.0975268	0.547586
03:03:11	0.0948337	0.531327
03:03:26	0.0920077	0.520915
03:03:41	0.0931068	0.507426
03:03:56	0.0894973	0.492617
03:04:11	0.0905103	0.495832
03:04:26	0.0828921	0.455206
03:04:41	0.085849	0.465165
03:04:55	0.0855935	0.454494
03:05:11	0.0369833	0.16496
03:05:26	0.0210435	0.105361
03:05:41	0.0197988	0.0953211
03:05:56	0.022858	0.0996743
03:06:11	0.0214848	0.0994249
03:06:26	0.01774	0.112422
